hospcode,name,prigov,type,org,region,provcode,prov,distcode,dist,subdistcode,subdist
03764,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสารภี,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,10,34,อุบลราชธานี,3421,โพธิ์ไทร,342105,สารภี
09358,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนา,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,11,86,ชุมพร,8601,เมืองชุมพร,860112,บ้านนา
19544,ศูนย์สุขภาพชุมชนโรงพยาบาลสะเดา,รัฐบาล,ศูนย์สุขภาพชุมชน ของ รพ. / เมือง (ศสม.),กระทรวงสาธารณสุข,12,90,สงขลา,9010,สะเดา,901001,สะเดา
09816,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเกาะทองสม ตำบลโคกม่วง,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,12,93,พัทลุง,9303,เขาชัยสน,930307,โคกม่วง
11374,โรงพยาบาลสุขสำราญ,รัฐบาล,โรงพยาบาลชุมชน,กระทรวงสาธารณสุข,11,85,ระนอง,8505,สุขสำราญ,850502,กำพวน
23813,ศูนย์บริการสาธารณสุฃ 2 (เขาคูบา),รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,4,19,สระบุรี,1901,เมืองสระบุรี,190101,ปากเพรียว
02471,โรงพยาบาลส่งเสริมสุขภาพตำบลทับทิมสยาม   ตำบลทัพไทย,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,6,27,สระแก้ว,2703,ตาพระยา,270307,ทัพไทย
05703,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปากยาม  ตำบลสามผง,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,8,48,นครพนม,4808,ศรีสงคราม,480804,สามผง
07291,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านน้ำดิบ ตำบลสมอโคน,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,2,63,ตาก,6302,บ้านตาก,630202,สมอโคน
11309,โรงพยาบาลหนองหญ้าปล้อง,รัฐบาล,โรงพยาบาลชุมชน,กระทรวงสาธารณสุข,5,76,เพชรบุรี,7603,หนองหญ้าปล้อง,760301,หนองหญ้าปล้อง
09646,โรงพยาบาลส่งเสริมสุขภาพตำบลทุ่งบุหลัง,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,12,91,สตูล,9106,ทุ่งหว้า,910604,ทุ่งบุหลัง
13623,เทศบาลเมืองพระพุทบาท,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,4,19,สระบุรี,1909,พระพุทธบาท,190902,ขุนโขลน
11673,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหัวเขา ตำบลมหาโพธิ,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,4,16,ลพบุรี,1608,สระโบสถ์,160802,มหาโพธิ
05672,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาบัว ตำบลโคกหินแฮ่,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,8,48,นครพนม,4806,เรณูนคร,480605,โคกหินแฮ่
41330,มิตรไมตรีคลินิกเวชกรรม(ไอยรา),เอกชน,คลินิกเอกชน,เอกชน,4,13,ปทุมธานี,1302,คลองหลวง,130201,คลองหนึ่ง
04361,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสร้างแป้น,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,7,40,ขอนแก่น,4010,บ้านไผ่,401009,บ้านลาน
