จังหวัด,อำเภอ,ตำบล,Login Code
นครปฐม,สามพราน,คลองใหม่,730611
นครปฐม,สามพราน,ตลาดจินดา,730612
นครปฐม,สามพราน,คลองจินดา,730613
นครปฐม,สามพราน,ยายชา,730614
นครปฐม,สามพราน,บ้านใหม่,730615
นครปฐม,สามพราน,อ้อมใหญ่,730616
นครปฐม,พุทธมณฑล,ศาลายา,730701
นครปฐม,พุทธมณฑล,คลองโยง,730702
นครปฐม,พุทธมณฑล,มหาสวัสดิ์,730703
สมุทรสาคร,เมืองสมุทรสาคร,มหาชัย,740101
สมุทรสาคร,เมืองสมุทรสาคร,ท่าฉลอม,740102
สมุทรสาคร,เมืองสมุทรสาคร,โกรกกราก,740103
สมุทรสาคร,เมืองสมุทรสาคร,บ้านบ่อ,740104
สมุทรสาคร,เมืองสมุทรสาคร,บางโทรัด,740105
สมุทรสาคร,เมืองสมุทรสาคร,กาหลง,740106
สมุทรสาคร,เมืองสมุทรสาคร,นาโคก,740107
สมุทรสาคร,เมืองสมุทรสาคร,ท่าจีน,740108
สมุทรสาคร,เมืองสมุทรสาคร,นาดี,740109
สมุทรสาคร,เมืองสมุทรสาคร,ท่าทราย,740110
สมุทรสาคร,เมืองสมุทรสาคร,คอกกระบือ,740111
สมุทรสาคร,เมืองสมุทรสาคร,บางน้ำจืด,740112
สมุทรสาคร,เมืองสมุทรสาคร,พันท้ายนรสิงห์,740113
สมุทรสาคร,เมืองสมุทรสาคร,โคกขาม,740114
สมุทรสาคร,เมืองสมุทรสาคร,บ้านเกาะ,740115
สมุทรสาคร,เมืองสมุทรสาคร,บางกระเจ้า,740116
สมุทรสาคร,เมืองสมุทรสาคร,บางหญ้าแพรก,740117
สมุทรสาคร,เมืองสมุทรสาคร,ชัยมงคล,740118
สมุทรสาคร,กระทุ่มแบน,ตลาดกระทุ่มแบน,740201
สมุทรสาคร,กระทุ่มแบน,อ้อมน้อย,740202
สมุทรสาคร,กระทุ่มแบน,ท่าไม้,740203
สมุทรสาคร,กระทุ่มแบน,สวนหลวง,740204
สมุทรสาคร,กระทุ่มแบน,บางยาง,740205
สมุทรสาคร,กระทุ่มแบน,คลองมะเดื่อ,740206
สมุทรสาคร,กระทุ่มแบน,หนองนกไข่,740207
สมุทรสาคร,กระทุ่มแบน,ดอนไก่ดี,740208
สมุทรสาคร,กระทุ่มแบน,แคราย,740209
สมุทรสาคร,กระทุ่มแบน,ท่าเสา,740210
สมุทรสาคร,บ้านแพ้ว,บ้านแพ้ว,740301
สมุทรสาคร,บ้านแพ้ว,หลักสาม,740302
สมุทรสาคร,บ้านแพ้ว,ยกกระบัตร,740303
สมุทรสาคร,บ้านแพ้ว,โรงเข้,740304
สมุทรสาคร,บ้านแพ้ว,หนองสองห้อง,740305
สมุทรสาคร,บ้านแพ้ว,หนองบัว,740306
สมุทรสาคร,บ้านแพ้ว,หลักสอง,740307
สมุทรสาคร,บ้านแพ้ว,เจ็ดริ้ว,740308
สมุทรสาคร,บ้านแพ้ว,คลองตัน,740309
สมุทรสาคร,บ้านแพ้ว,อำแพง,740310
สมุทรสาคร,บ้านแพ้ว,สวนส้ม,740311
สมุทรสาคร,บ้านแพ้ว,เกษตรพัฒนา,740312
สมุทรสงคราม,เมืองสมุทรสงคราม,แม่กลอง,750101
สมุทรสงคราม,เมืองสมุทรสงคราม,บางขันแตก,750102
สมุทรสงคราม,เมืองสมุทรสงคราม,ลาดใหญ่,750103
สมุทรสงคราม,เมืองสมุทรสงคราม,บ้านปรก,750104
สมุทรสงคราม,เมืองสมุทรสงคราม,บางแก้ว,750105
สมุทรสงคราม,เมืองสมุทรสงคราม,ท้ายหาด,750106
สมุทรสงคราม,เมืองสมุทรสงคราม,แหลมใหญ่,750107
สมุทรสงคราม,เมืองสมุทรสงคราม,คลองเขิน,750108
สมุทรสงคราม,เมืองสมุทรสงคราม,คลองโคน,750109
สมุทรสงคราม,เมืองสมุทรสงคราม,นางตะเคียน,750110
สมุทรสงคราม,เมืองสมุทรสงคราม,บางจะเกร็ง,750111
สมุทรสงคราม,บางคนที,กระดังงา,750201
สมุทรสงคราม,บางคนที,บางสะแก,750202
สมุทรสงคราม,บางคนที,บางยี่รงค์,750203
สมุทรสงคราม,บางคนที,โรงหีบ,750204
สมุทรสงคราม,บางคนที,บางคนที,750205
สมุทรสงคราม,บางคนที,ดอนมะโนรา,750206
สมุทรสงคราม,บางคนที,บางพรม,750207
สมุทรสงคราม,บางคนที,บางกุ้ง,750208
สมุทรสงคราม,บางคนที,จอมปลวก,750209
สมุทรสงคราม,บางคนที,บางนกแขวก,750210
สมุทรสงคราม,บางคนที,ยายแพง,750211
สมุทรสงคราม,บางคนที,บางกระบือ,750212
